song_id,File,genres,moods,tags,bpm,tune,mode,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,chroma_13,chroma_14,chroma_15,chroma_16,chroma_17,chroma_18,chroma_19,chroma_20,chroma_21,chroma_22,chroma_23,chroma_24,chroma_25,chroma_26,chroma_27,chroma_28,chroma_29,chroma_30,chroma_31,chroma_32,chroma_33,chroma_34,chroma_35,chroma_36,chroma_37,chroma_38,chroma_39,chroma_40,chroma_41,chroma_42,chroma_43,chroma_44,chroma_45,chroma_46,chroma_47,chroma_48,chroma_49,melspectrogram,spectral_centroid
1240,STB  KIZARU TYPE BEAT.mp3,"West Coast, Trap, Hip-Hop","Dark, Accomplished, Angry","big baby tape, бит в стиле, bigbabytape, bigbabytape type beat, big baby tape type beat, trap, hard trap, bandana, kizaru, type beat big baby tape, бит в стиле биг байби тейпа, бит в стиле кизару, type beat kizaru, kizaru type beat, type beat hard, бит в стиле биг бейби тейпа, hard beat, bandana 2, hard, hardbass, crazy 808",129,G,minor,-294.37375,129.49072,46.951427,38.006016,-6.217158,24.454123,1.699109,7.4848537,2.5846434,7.9920816,-7.139534,2.455156,-1.1768919,-0.09808147,-0.030005697,-1.2813405,3.8794596,0.27012753,5.7139463,1.1784502,6.805777,4.399976,6.0471854,2.4561694,2.1663508,2.6780229,3.9071777,4.223864,5.4280753,3.4246602,0.34117877,-0.5689418,-0.4660661,1.9613506,1.2010933,1.4295359,-1.7185727,-1.0443376,-3.571613,-1.269173,3.0191624,5.4264464,3.1821904,0.49892223,0.05591483,-0.51634884,-2.390917,-2.2573009,-1.6639851,-2.285891,0.57716274,0.5809328,0.5757926,0.56713104,0.5667964,0.5763103,0.59600943,0.630825,0.66774726,0.6965655,0.7021931,0.6883709,0.6603206,0.63672435,0.618378,0.60184264,0.58006126,0.5523939,0.5266082,0.5072393,0.49201992,0.47745836,0.46679777,0.47040668,0.48560268,0.5077277,0.55319166,0.6093671,0.6490988,0.6563508,0.6262992,0.5802085,0.540102,0.5025708,0.4596158,0.42649722,0.409561,0.41110596,0.42184326,0.42878073,0.4355091,0.44544816,0.46453422,0.48208535,0.48509744,0.48947045,0.5095613,0.5316463,0.55340713,0.571509,4.238305,2164.234245467686
1241,streetfriendly thug 52 ngg type beat.mp3,West Coast,Lazy,"west coast, west coast type beat, type beat friendly thug 52 ngg, friendly thug 52 ngg, friendly thug type beat, friendly thug 52 ngg type beat, alblak type beat, alblak52, alblak52 type beat, alblak 52 type beat, 52, mydee 52",87,G,minor,-345.6772,145.54907,49.278244,21.024467,-17.893946,-2.0797925,-9.043881,-8.57657,-8.218856,-5.6964407,-11.5354595,-12.466561,-12.7811575,-9.899658,-3.0351515,-1.019647,0.17209505,-2.6778488,-5.25921,-2.6849465,2.5425723,4.523903,1.8755935,-7.4203043,-11.526145,-6.2777576,3.860921,10.797371,8.343025,5.3974094,3.946384,2.3907623,-0.1720226,1.90695,4.0274377,2.1787076,-1.1672225,-3.8275099,-0.8298509,4.759978,8.188333,8.085142,4.6657176,0.6702479,-0.67066854,-1.6647303,-3.2140138,-4.705614,-3.7102435,-3.5795658,0.5963701,0.5823079,0.52405345,0.47755846,0.434962,0.41675228,0.43136418,0.48146918,0.5475372,0.570529,0.5495264,0.51106584,0.46396473,0.42272937,0.38344556,0.35316077,0.32984173,0.30533415,0.2888998,0.27803206,0.2878392,0.2797584,0.27863932,0.27448407,0.2647137,0.27409184,0.3056774,0.36736012,0.45024574,0.4943813,0.4801955,0.43806368,0.37998006,0.35264164,0.35559517,0.37397918,0.39652056,0.4178399,0.45129138,0.45455086,0.454124,0.46726713,0.47585803,0.45763528,0.41600594,0.3741741,0.36301157,0.38611093,0.46176812,0.55662626,2.0740101,1362.7656427596212
1242,STRIKE - FRIENDLY THUG 52 NNG TYPE BEAT.mp3,West Coast,Depressed,"friendly thug 52 ngg type beat, alblak 52 type beat",156,C#,minor,-164.51938,132.4245,26.6807,37.43207,-6.672163,32.625362,-1.5812503,11.091871,2.5146205,10.043029,-0.3281987,14.594436,4.188438,11.121522,11.918192,10.277362,8.920493,6.2097526,6.846611,9.223046,8.463937,5.0242667,2.5183449,2.3932836,4.5100384,4.499938,2.581331,2.7511852,1.4932486,4.1378036,3.5271652,4.128058,1.4336512,5.636079,1.5798374,-2.7691839,-3.0517447,3.9957988,6.2697043,5.226162,4.1045494,5.285409,-0.29334277,-4.294501,-1.7724589,-2.0704358,-3.090004,-0.19407843,2.4351857,1.5855547,0.7098418,0.7363367,0.7656876,0.7919637,0.8206907,0.84624994,0.8492,0.8377399,0.8309647,0.8294563,0.8323301,0.8378656,0.84595895,0.85774827,0.85452765,0.8480185,0.8443993,0.8398071,0.835011,0.82537067,0.81832176,0.80847317,0.7929655,0.77749777,0.76540977,0.75579005,0.7453773,0.73098147,0.7179517,0.70968753,0.71086234,0.7249647,0.7461629,0.7561487,0.7474555,0.72634524,0.69839203,0.6673139,0.6433904,0.62168914,0.6082259,0.6048971,0.6050695,0.5953196,0.5914143,0.5984864,0.63364166,0.66267383,0.67560685,0.6903345,51.74948,2162.635880767518
1243,THE ONLY TIME  FRIENDLY THUG 52 NGG TYPE BEAT 😶‍🌫️.mp3,West Coast,Relaxed,"west coast type beat, frendly thug type beat",90,C,minor,-236.39244,155.884,11.421834,10.63675,-10.601271,17.351175,-1.6792558,5.485076,1.3135917,5.5247393,-6.105503,1.5527891,-5.776219,-1.8127546,-3.1622252,-3.0076423,-1.3318933,0.24557598,-1.5344836,0.02155539,2.283177,4.8716073,5.301623,6.793303,1.5709704,-2.1453755,-4.519877,3.1598155,4.9641166,5.451481,3.8731763,2.7990544,2.25342,1.0712644,-1.5446628,-3.6195621,-7.6815915,-6.058339,-1.4163594,1.7348104,2.2221448,1.1748592,-1.1677277,0.17758091,1.3484168,-0.06562424,0.013563172,-1.7088175,-2.2011666,-0.7540146,0.5759908,0.6021994,0.51144975,0.4043069,0.35623232,0.32674187,0.31388327,0.3168379,0.34652567,0.3638008,0.36061442,0.33588082,0.3349238,0.33987406,0.3270046,0.29780358,0.28472018,0.2793296,0.27666065,0.2842805,0.32211742,0.3787054,0.39669374,0.3159929,0.27842757,0.26861194,0.2780167,0.30925137,0.38574567,0.5113564,0.56201816,0.4661321,0.38677746,0.34406245,0.33936158,0.30178297,0.2649653,0.24706966,0.244421,0.24190128,0.23675777,0.26012057,0.29978454,0.29149187,0.27679205,0.26397952,0.27805886,0.30600974,0.3576376,0.46526542,3.7918952,2251.82063638071
1244,To Road (Hugo Loud x Feduk Type Beat).mp3,"West Coast, Beats","Bouncy, Energetic","hugo loud type beat, feduk type beat, west coast type beat, west coast",105,Ab,major,-241.26482,126.87583,28.434193,30.356817,-9.461698,14.905154,-2.9418468,-0.7675809,0.49927115,-1.6708093,-10.827557,-2.5195017,-5.613104,-1.0906053,1.827412,-2.6898472,-0.2102025,-1.3868487,4.419153,2.398535,4.593363,4.791824,6.5590963,1.5402532,-0.08633662,1.5225723,2.483626,6.3403497,6.1609697,2.4380946,0.5366692,-1.5809953,-0.09832301,2.4951935,0.8242592,-2.7751083,-5.154278,-2.0532212,2.7824113,4.7287235,4.3874316,5.061318,2.0644684,-0.7431395,-0.64136255,0.5967216,-2.9671793,-1.7551148,-1.1889787,-0.27617314,0.5592171,0.5557359,0.5335309,0.51707613,0.51008797,0.5061719,0.49707505,0.5017516,0.5224214,0.5442304,0.56376964,0.58689713,0.6265615,0.6630734,0.6178458,0.5660115,0.53275883,0.5065866,0.4879683,0.47989038,0.48086953,0.47699544,0.45709404,0.43273968,0.41566443,0.4163211,0.43734834,0.47576168,0.52386206,0.5586721,0.5633595,0.5564349,0.5526506,0.54908234,0.5306254,0.4900015,0.45058084,0.43070996,0.41776708,0.4096286,0.41687006,0.44570225,0.45704988,0.45296958,0.44516173,0.44077024,0.4425825,0.46419057,0.49518907,0.53854275,14.606591,1859.0032877798928
1245,TRAWMA - west coast type beat.mp3,"West Coast, Freestyle Rap","Angry, Bouncy, Dark","shoreline mafia, west coast, dark piano, angry trap",96,C#,minor,-181.56493,120.083145,9.792486,37.669533,2.416128,26.360817,-5.0093484,5.568793,-4.054379,8.455291,-2.8385556,2.4605577,-7.219857,2.7374718,2.9000182,-2.0519128,-3.599496,-1.6958106,-2.2045493,2.639034,8.295989,2.7736216,0.31683525,-7.834916,-0.60389936,4.0415373,6.464682,4.233567,0.7984795,-3.8217096,-2.465662,-4.4040737,-2.3011076,1.9468646,-1.9226897,-8.524773,0.6658116,13.776252,13.589197,5.798295,2.1175885,1.687831,-0.42904213,1.3705324,-2.584473,1.5365918,-0.8138822,-1.7082484,0.8079852,-0.14148998,0.5517938,0.5614166,0.5689917,0.5819072,0.594131,0.5928753,0.57219124,0.5565814,0.5482949,0.55005693,0.55878997,0.561704,0.57115746,0.5801339,0.5697796,0.5727666,0.5914308,0.57648116,0.5226234,0.4816483,0.46685833,0.4286523,0.41281068,0.39922303,0.38670307,0.3833881,0.3856335,0.39590222,0.41200426,0.43298075,0.47615144,0.53749406,0.5961712,0.6506402,0.6682545,0.66180634,0.66124284,0.6706654,0.6417165,0.5943676,0.5505809,0.52950317,0.5179474,0.51516634,0.51400185,0.52772933,0.5475481,0.54416674,0.54660034,0.5483579,20.368544,2746.5362090829763
1246,ull Whole lotta swag x Friendly thug x Полка type beat.mp3,West Coast,Relaxed,"friendly thug 52 ngg, whole lotta swag type beat",100,Eb,minor,-281.42773,142.09593,54.082188,3.530987,-5.240213,21.421896,8.904319,-3.6753268,-13.992154,-8.41227,-8.6925745,-1.730635,-6.387702,-2.3851242,1.1252074,3.0498996,2.4509773,3.1448927,-2.3292832,-5.253764,-7.4574327,-5.1130495,-6.736533,-3.8572164,1.0312568,7.39678,4.3647833,1.4981687,-0.19273974,3.1171038,3.3077276,2.4542608,-0.5720537,0.658576,3.1038325,6.183364,4.3200564,0.99563426,0.3250197,2.3005369,2.2361426,0.5766179,-2.7725136,-4.785329,-5.9344726,-4.6317716,-3.2940016,-3.4702213,-3.5914946,-0.98413765,0.4802567,0.47740263,0.47266188,0.46696675,0.4725221,0.47810552,0.47173232,0.46482617,0.4718497,0.50097835,0.54470223,0.5811373,0.6241083,0.6416063,0.57678515,0.5068135,0.45551607,0.40783584,0.37187323,0.3484679,0.33455202,0.3206196,0.30146477,0.28526863,0.27427432,0.2652074,0.25271928,0.24105072,0.2365773,0.23678336,0.24165899,0.25277174,0.26804757,0.28093296,0.29720238,0.31219348,0.32888174,0.36053944,0.41340038,0.4826085,0.54938424,0.6339243,0.6942286,0.70341694,0.66001564,0.60089546,0.56856215,0.5412122,0.50964224,0.48905215,7.744593,1475.7066939247225
1247,VERNI - FRIENDLY THUG 52 NGG .mp3,West Coast,"Sad, Calm","memphis, friendly thug 52 ngg type beat, hip-hop rap, эмоциональное",80,E,minor,-253.98468,117.70026,20.544046,49.819054,-3.713748,29.277433,15.771563,25.586626,9.999261,18.769812,11.155798,4.9057026,1.9965134,2.3693576,4.921278,6.3573294,6.3227167,2.0379326,0.18874365,-0.23117374,-2.1697345,0.9031111,2.5042932,5.082743,6.6450667,4.84283,0.9538668,-2.024368,-1.963926,0.5235382,-0.23520799,1.2241753,3.035934,2.9330976,2.4505987,0.13393883,-1.2529033,1.3867133,2.6052988,2.19104,-0.85084194,-3.736737,-1.4615921,-0.9274055,1.6248435,0.3711274,0.8533062,0.06988529,3.086712,1.3637083,0.67489696,0.6844409,0.69600964,0.703256,0.70089394,0.6984994,0.6965518,0.7011998,0.7124493,0.718467,0.7272916,0.7423896,0.75556344,0.769098,0.78480846,0.8037336,0.8178233,0.8308526,0.84299684,0.8481567,0.83773744,0.8261884,0.81622833,0.79922116,0.7862358,0.77722216,0.76582795,0.75017834,0.7312543,0.716032,0.703314,0.69383836,0.6823239,0.67561555,0.6667797,0.65465003,0.6500073,0.6414233,0.62886053,0.6181896,0.603994,0.59780765,0.5954142,0.5916457,0.5982968,0.61677974,0.6395412,0.6760001,0.6835466,0.67938596,6.418015,2231.643382697581
1248,WCB  KIZARU TYPE BEAT.mp3,"West Coast, Trap, Hip-Hop","Dark, Accomplished, Angry","big baby tape, бит в стиле, bigbabytape, bigbabytape type beat, big baby tape type beat, trap, hard trap, bandana, kizaru, type beat big baby tape, бит в стиле биг байби тейпа, бит в стиле кизару, type beat kizaru, kizaru type beat, type beat hard, бит в стиле биг бейби тейпа, hard beat, bandana 2, hard, hardbass, crazy 808",80,F,major,-301.77652,117.314255,43.75765,53.372753,-4.338628,37.046764,13.224277,6.885514,3.3016171,11.362262,0.87028116,5.434349,-2.3325105,-1.0844855,6.004234,4.7017994,6.8298697,-1.4769304,-2.7459311,-8.158161,-6.2437973,-7.041132,-1.3377266,-1.8387738,-1.5146676,-6.127619,-4.568725,-3.4557414,1.712951,2.135034,-1.6615007,2.1261902,0.2842864,1.0135599,-3.3908536,-2.1573706,-3.6795175,0.09730299,2.230372,-0.43180284,-0.62545204,-0.35717034,0.59682566,0.9242402,4.008762,4.765875,2.5298605,1.9649808,0.5325352,-0.34513476,0.566139,0.5632083,0.5430007,0.530016,0.52283025,0.5306316,0.5355383,0.5597398,0.591143,0.59409684,0.5792361,0.5654939,0.5577978,0.55021983,0.5354902,0.528652,0.5336404,0.54384446,0.55758226,0.58162636,0.6062112,0.5980848,0.5810295,0.55898446,0.53614336,0.5249084,0.52545345,0.5373144,0.5618983,0.57061005,0.547229,0.51425815,0.48452696,0.463559,0.4539687,0.44272286,0.4360239,0.42839924,0.42552814,0.42100748,0.4168046,0.434839,0.47048387,0.47455585,0.47622743,0.48083106,0.49213833,0.5019167,0.52088493,0.54850215,3.6941974,2177.3298483835333
1249,West Coast Type Beat Soft.mp3,West Coast,Crazy,"west coast type beat, west coast",115,C,major,-212.2198,148.60783,19.076849,28.876266,2.5015826,15.880681,4.4142265,0.6247188,4.495019,4.5410213,-1.0323063,2.015675,-1.2136258,0.17440575,3.3456917,1.9183666,2.2356164,0.96011657,-0.55929124,-1.4530218,-0.32196894,-2.091983,-4.4633603,-5.025019,-1.689694,0.06030381,-1.46254,-1.4777777,0.950825,2.3494234,0.5041272,-3.4183066,-5.029803,-2.691438,0.46141618,2.5173383,-2.6522558,-6.421823,-0.22128756,2.0077848,-0.11568033,2.3247206,2.215998,-0.8858322,-0.39751095,-0.017424203,-1.6101917,-2.8056045,-2.3655581,-2.4350736,0.5242692,0.49948448,0.46254647,0.43082935,0.4033732,0.39626938,0.42698961,0.5027882,0.55985117,0.54499066,0.49097642,0.45839438,0.43722776,0.41313398,0.3657072,0.33469355,0.31234163,0.29572245,0.28739113,0.28661737,0.28821748,0.29025614,0.29018235,0.2988244,0.3181188,0.34639645,0.38402525,0.4417855,0.50699866,0.53338456,0.51800334,0.47259477,0.42754716,0.4051715,0.40153423,0.41419247,0.4201718,0.43157834,0.4519194,0.4355141,0.44171515,0.4886124,0.47085446,0.4248732,0.3890134,0.38999665,0.40517607,0.4347524,0.47687542,0.5146604,7.845278,1900.682339349417
1250,Whole Lotta Swag Type Beat .mp3,"Trap, West Coast","Calm, Dramatic","whole lotta swag, friendly thug 52 ngg type beat, alblak 52",91,A,minor,-325.3538,135.11107,88.371,43.98844,10.971312,16.761847,6.0264673,10.593674,1.9826899,3.0934522,-2.647543,1.3875087,-0.22590195,0.8018534,-0.22949563,1.3743203,4.0607805,5.2140474,2.13266,-0.18861964,-1.6700337,-1.849147,-1.9854289,-1.5261397,-0.45133275,1.2180204,1.8138083,1.6638978,1.5730653,-0.73782164,-0.6791559,0.6257286,2.78414,1.963894,-1.2954876,-3.479853,0.026593767,3.8514948,5.6454277,1.2987678,-4.2765336,-8.388216,-7.725542,-5.3215837,0.9866092,6.3608537,5.7200317,1.6681944,-1.2054135,0.734214,0.85419875,0.860008,0.84571815,0.82050025,0.78361875,0.7431506,0.7132169,0.6921211,0.6755751,0.66364336,0.65584534,0.65211284,0.65418893,0.66424,0.6840519,0.70897263,0.72902507,0.73470783,0.7304677,0.7155591,0.68780285,0.65858,0.62472296,0.5876691,0.55178326,0.52165544,0.5071166,0.497717,0.4924194,0.49223334,0.49584725,0.49398926,0.49461004,0.50493085,0.5236688,0.5500829,0.5806947,0.6045527,0.62181515,0.63533777,0.64362127,0.6467533,0.641455,0.63841534,0.6437298,0.6527504,0.670295,0.70988506,0.7585118,0.81424403,19.19552,928.8234914952732
1251,Whole lotta swag x New Coast type beat - Runaway.mp3,West Coast,Bouncy,"wholelottaswag type beat, west coast",100,D,minor,-200.48952,153.83698,12.659822,15.506161,0.67962605,5.6040955,-2.4710891,11.7277155,1.8698715,1.3836745,-3.658968,1.5719755,2.389259,3.0549202,0.28088966,-0.9309411,-0.99240303,-2.2151573,-0.29354206,3.2618308,1.2575289,-4.3047495,-0.7532571,5.805277,7.9626713,8.045452,6.673905,4.540926,0.22085457,-0.41210276,-1.4956187,-1.1925536,-0.73226523,-0.9282258,-0.5824277,1.0189714,4.192962,5.0075216,6.743637,2.7860065,-2.1748304,-2.3525372,0.81803787,-0.7291833,-0.114547454,0.5049257,1.2982615,3.2149434,4.850913,1.9411879,0.49208266,0.5077028,0.5118296,0.51719403,0.52618694,0.5379175,0.55404073,0.5789998,0.60885286,0.6138447,0.6048832,0.5893356,0.5643651,0.55211586,0.5634822,0.6006756,0.63447535,0.6443899,0.64479905,0.6296495,0.63115144,0.61316544,0.56750345,0.5182164,0.46908912,0.4367289,0.42521107,0.42689157,0.4339534,0.4422973,0.43742156,0.4221116,0.40583292,0.40027124,0.40350252,0.41622102,0.44947743,0.48047575,0.50559664,0.4821277,0.44255716,0.42084625,0.41162235,0.40578213,0.4036776,0.40655577,0.42457998,0.44664738,0.45479795,0.471621,30.338877,1574.5389137384143
1252,ZVEZDA ✨- FRIENDLY THUG 52 NGG .mp3,West Coast,"Sad, Calm","memphis, friendly thug 52 ngg type beat, hip-hop rap, эмоциональное",90,Eb,minor,-310.65698,134.03261,35.606102,-1.270859,-13.485458,-5.369993,-9.873825,-5.4661956,-12.261852,-5.7519984,-6.9361854,-4.221986,-5.0838585,-4.8718076,-12.336459,-8.068967,-4.1610928,2.8912036,2.8462746,3.1551375,-1.9885995,-5.3878236,-3.6112893,0.56055,2.772417,4.586427,1.2521652,-0.33536512,-0.2825575,-2.25632,-0.68852764,0.81143457,0.092345856,0.6569197,8.955961,13.139332,9.205448,0.9602867,-3.8532767,-2.9140825,1.6825594,3.4418638,3.049378,2.5645363,3.3985755,2.1361964,-0.89017355,-6.0857787,-5.024676,-1.7661097,0.2839499,0.27691334,0.27334374,0.28131005,0.3098533,0.33924547,0.32453007,0.32261717,0.3491394,0.37943184,0.40608814,0.4395657,0.48312196,0.52514625,0.48967862,0.43236962,0.39190254,0.3552136,0.3234363,0.31258643,0.32081077,0.34780902,0.35997677,0.37197003,0.4339001,0.47219944,0.4545949,0.4127589,0.3377089,0.2965438,0.29273987,0.3035812,0.3280799,0.34850207,0.36486816,0.36330587,0.35578075,0.35721087,0.38472378,0.4516654,0.5327839,0.63963276,0.6861762,0.63211006,0.53098214,0.41738552,0.36341578,0.3325798,0.3017404,0.28617886,5.416576,1986.6317173191744
1253,[FREE] Whole Lotta Swag Type Beat - Untitled West Coast.mp3,West Coast,Dramatic,whole lotta swag type beat,103,Bb,minor,-243.4522,140.22812,3.758719,10.199939,9.502574,11.944935,1.6501843,4.106671,2.4354095,-1.9150555,-3.1178405,2.5319657,-0.5176933,1.0314488,1.5352484,0.9679907,1.1026618,0.22941415,-0.252619,-0.111229606,-0.5468897,0.3337616,0.53650695,0.106091395,1.4680953,0.8860439,0.6398919,-0.26449144,-1.3564085,-1.348643,-0.0013823538,1.9423747,1.1692796,-0.1765308,-0.7658946,1.7694398,3.4593027,3.0293868,-0.70394677,-3.115094,-2.0064375,-0.75693154,-0.64336115,1.5827495,3.1209836,2.0734973,1.5307728,1.0518391,0.47471017,-0.0074665705,0.4229403,0.44751322,0.45105296,0.44719875,0.45490015,0.46413288,0.46862024,0.4600604,0.46452808,0.476631,0.49191,0.51026917,0.5311617,0.55462736,0.56921774,0.5728522,0.57277215,0.5790972,0.5919235,0.62220234,0.676871,0.71911263,0.70122695,0.6591386,0.6262456,0.60437554,0.5839424,0.5591773,0.5383165,0.5197879,0.5050005,0.4908057,0.48045692,0.47617754,0.46870548,0.46148872,0.44991136,0.44031858,0.43754497,0.44856644,0.46789014,0.49349165,0.5294704,0.5384089,0.5056558,0.44089463,0.38294423,0.36447316,0.36902803,0.38882932,13.1854515,1597.590422897037
1254,Выше только Скриптонит TYPE BEAT .mp3,West Coast,Dark,"скриптонит type beat, 104 type beat",130,B,major,-232.7078,147.7783,13.223333,43.6247,-15.378927,10.978367,-1.34515,-3.1233737,-9.117038,-13.309293,-4.650731,-12.304279,-3.6674,-6.877459,-2.7791538,-1.0588307,-5.259751,-4.904965,-4.9239125,-1.3388671,-3.5232105,-2.5192392,1.1288614,0.12841783,2.6257973,-1.3812397,-7.744602,-11.158159,-8.279232,-4.7658215,-3.5818686,0.51890814,0.6803244,5.815619,7.442858,6.8705993,4.461582,-3.328409,-6.6896105,-7.3027244,-3.334717,-1.525886,-0.9228824,-0.6929435,0.3927365,4.043517,4.865434,3.1724923,0.41736284,0.6104216,0.43072873,0.3774228,0.31458268,0.2621191,0.23103103,0.21153125,0.18658552,0.15797439,0.14542048,0.13609129,0.1323034,0.14739297,0.14876366,0.15006824,0.16353083,0.18922992,0.2082415,0.24361616,0.29305413,0.35334054,0.42319983,0.4626394,0.4690272,0.4747373,0.47186488,0.47429684,0.44824305,0.4108406,0.35673672,0.30440697,0.26842526,0.23604052,0.20591734,0.18887573,0.1798135,0.17638552,0.1782173,0.19589868,0.23254178,0.28800473,0.34131262,0.39099434,0.45253795,0.52067685,0.5525688,0.5510641,0.5526713,0.5493755,0.5101168,0.46651858,3.6987638,2224.218282840518
1255,ПОЛКА x FRIENDLY THUG 52 x WHOLE LOTTA SWAG Type Beat.mp3,"West Coast, Trap",Dirty,"friendlythug52, friendly thug 52 ngg type beat, полка",99,F,minor,-154.63875,137.26381,26.197744,45.23878,-17.562101,28.31342,-1.1933764,14.307001,4.558263,13.9282465,-1.4416025,7.482986,1.340666,7.3485966,8.660096,5.924402,11.201,1.8779601,7.1757083,-2.1891782,1.7196116,-2.355121,7.7056017,6.300459,8.033107,1.1386801,-0.23658557,-0.3064779,-0.31855643,2.593893,2.8992147,4.356935,1.9200281,5.1426907,-2.302856,1.8822386,3.9248843,4.5244,-1.4184325,-4.150677,-7.2075043,-4.2439165,-1.3193786,0.8209317,6.464981,3.0890186,2.4108222,2.454258,2.3066256,1.3673263,0.61740196,0.6342489,0.623967,0.632496,0.65745246,0.6613436,0.6306746,0.5965216,0.58622754,0.5817752,0.57904196,0.5814818,0.5909228,0.6012508,0.6090646,0.6175437,0.63159865,0.65129274,0.68352,0.74246013,0.80805105,0.8195254,0.79321754,0.7444874,0.6799231,0.64046,0.61701065,0.6010015,0.5875974,0.5751344,0.56489134,0.54922104,0.538499,0.5373081,0.5315677,0.53862375,0.5330712,0.5178738,0.509176,0.5145982,0.5265416,0.57099277,0.58418304,0.55824035,0.52315825,0.49099457,0.4880534,0.5004374,0.5343419,0.57856464,24.894,2540.809811659873
1256,ПОЛКА X WHOLE LOTTA SWAG X FRIENDLY THUG52 NGG TYPE BEAT.mp3,"Trap, Hip-Hop, West Coast","Calm, Inspiring, Mellow, Relaxed, Confident","whole lotta swag type beat, полка, friendly thug 52 ngg type beat, alblak 52 type beat, whole lotta swag",94,Eb,minor,-305.6545,122.94767,74.490654,57.065628,8.375049,20.41739,12.180166,9.781809,9.62183,10.594301,6.7579355,8.761092,-0.8824197,-5.5891485,-3.830471,-1.1052492,2.8995595,2.7077374,1.6056122,2.3373184,5.7614946,4.1742816,-1.9609867,-5.920711,-5.093186,-1.0096473,0.81209785,2.1088758,-0.10656544,-4.4774942,-7.371022,-4.287399,-0.03843032,2.358917,4.177662,5.850819,4.618155,2.6563168,1.970996,1.1395507,0.1860821,-2.0016422,-3.7743483,-3.5839727,-3.098053,-3.9892104,-4.303238,-4.1079183,-0.8181604,2.1754432,0.5881162,0.58075666,0.576359,0.5715507,0.5699271,0.57367176,0.5818125,0.5929125,0.61331093,0.6388331,0.662509,0.6779561,0.6851312,0.68526936,0.6836444,0.68163,0.675441,0.66723377,0.65663916,0.6524924,0.6595763,0.65469086,0.63293666,0.60864145,0.57528424,0.5377151,0.5170925,0.5078962,0.5063293,0.5138994,0.5222448,0.54989725,0.5955364,0.63474494,0.64967227,0.6551236,0.6447318,0.63916373,0.65404826,0.67996025,0.7129753,0.74842405,0.79149055,0.8192394,0.8119609,0.7588532,0.6923228,0.64706266,0.6185991,0.60032886,10.091953,1324.965439220846
1257,🌆 SPB  FRIENDLY THUG 52 NGG TYPE BEAT.mp3,"Boom Bap, West Coast, Gangsta Rap","Dark, Determined, Dirty","type beat friendly thug 52 ngg, friendly thug 52 ngg, friendly thug type beat, friendly thug 52 ngg type beat, boom bap",96,Ab,major,-313.68094,85.82209,30.94668,43.249596,-8.175223,10.30771,-14.884252,-11.096017,-10.898627,-2.759468,-8.990917,2.534554,0.57009053,2.1838808,3.890354,1.443553,5.8568707,1.8457224,4.9759674,1.1908556,5.525325,3.8434324,5.193141,1.3065122,0.41379082,1.5452242,2.4754593,4.264071,4.2570534,1.1826853,-0.84143496,-3.4425824,-5.7471733,-4.9269867,-5.0837626,-1.138247,3.1094618,8.894323,8.894146,7.6202354,4.5001707,1.8397051,-0.7506647,-2.2491589,-2.7809796,-2.8908508,-3.8412247,-2.459083,-0.8654669,0.28982216,0.25727063,0.27516022,0.29290324,0.30650952,0.32794753,0.346547,0.33687982,0.32130575,0.32686505,0.35475472,0.39667094,0.4478315,0.5237787,0.5629842,0.5219328,0.47512743,0.44463146,0.4186548,0.4002139,0.37997591,0.36654785,0.3536945,0.34402856,0.34332004,0.3480375,0.34856,0.35052055,0.35081568,0.34857473,0.3708688,0.42410555,0.49605963,0.5710803,0.6094199,0.62584245,0.6254071,0.61796117,0.5720984,0.5090721,0.45904547,0.4069405,0.32947397,0.26872963,0.23132107,0.21920316,0.22307318,0.23572586,0.23986238,0.23967789,0.24638328,5.30335,2562.752412513564
